2118,running
2119,running
2120,running
2121,running
2122,running
2123,running
2124,running
2125,cycling
2126,cycling
2127,cycling
2128,cycling
2129,cycling
2130,cycling
2131,cycling
2132,cycling
2133,cycling
2134,cycling
2135,cycling
2136,cycling
2137,cycling
2138,cycling
2139,cycling
2140,cycling
2141,cycling
2142,cycling
2143,cycling
2144,cycling
2145,cycling
2146,cycling
2147,cycling
2148,cycling
2149,cycling
2150,cycling
2151,cycling
2152,cycling
2153,cycling
2154,cycling
2155,cycling
2156,cycling
2157,cycling
2158,cycling
2159,cycling
2160,cycling
2161,other
2162,other
2163,other
2164,other
2165,other
2166,other
2167,other
2168,other
2169,other
2170,other
2171,other
2172,other
2173,other
2174,other
2175,other
2176,other
2177,other
2178,other
2179,other
2180,other
2181,other
2182,other
2183,other
2184,other
2185,other
2186,other
2187,other
2188,other
2189,other
2190,other
2191,other
2192,other
2193,other
2194,other
2195,other
2196,other
2197,other
2198,other
2199,other
2200,other
2201,other
2202,other
2203,other
2204,other
2205,other
2206,other
2207,other
2208,other
2209,other
2210,other
2211,other
2212,other
2213,other
2214,other
2215,other
2216,other
2217,other
2218,other
2219,other
2220,other
2221,other
2222,other
2223,other
2224,other
2225,other
2226,other
2227,other
2228,other
2229,other
2230,other
2231,other
2232,other
2233,other
2234,other
2235,other
2236,other
2237,other
2238,other
2239,other
2240,other
2241,other
2242,other
2243,other
2244,other
2245,other
2246,other
2247,other
2248,other
2249,other
2250,other
2251,other
2252,other
2253,other
2254,other
2255,other
2256,other
2257,other
2258,other
2259,other
2260,other
2261,other
2262,other
2263,other
2264,other
2265,other
2266,other
2267,other
2268,other
2269,other
2270,other
2271,other
2272,other
2273,other
2274,other
2275,other
2276,other
2277,other
2278,other
2279,other
2280,other
2281,other
2282,other
2283,other
2284,other
2285,other
2286,other
2287,other
2288,other
2289,other
2290,other
2291,other
2292,other
2293,other
2294,other
2295,other
2296,other
2297,other
2298,other
2299,other
2300,other
2301,other
2302,other
2303,other
2304,other
2305,other
2306,other
2307,other
2308,other
2309,other
2310,other
2311,other
2312,other
2313,other
2314,other
2315,other
2316,other
2317,other
2318,other
2319,other
2320,other
2321,other
2322,other
2323,other
2324,other
2325,other
2326,other
2327,other
2328,other
2329,other
2330,other
2331,other
2332,other
2333,other
2334,other
2335,other
2336,other
2337,other
2338,other
2339,other
2340,other
2341,other
2342,other
2343,other
2344,other
2345,other
2346,other
2347,other
2348,other
2349,other
2350,other
2351,other
2352,other
2353,other
2354,other
2355,other
2356,other
2357,other
2358,other
2359,other
2360,other
2361,other
2362,other
2363,other
2364,other
2365,other
2366,other
2367,other
2368,other
2369,other
2370,other
2371,other
2372,other
2373,other
2374,other
2375,other
2376,other
2377,other
2378,other
2379,other
2380,other
2381,other
2382,other
2383,other
2384,other
2385,other
2386,other
2387,other
2388,other
2389,other
2390,other
2391,other
2392,other
2393,other
2394,other
2395,other
2396,other
2397,other
2398,other
2399,other
2400,other
2401,other
2402,other
2403,other
2404,other
2405,other
2406,other
2407,other
2408,other
2409,other
2410,other
2411,other
2412,other
2413,other
2414,other
2415,other
2416,other
2417,other
2418,other
2419,other
2420,other
2421,other
2422,other
2423,other
2424,other
2425,other
2426,other
2427,other
2428,other
2429,other
2430,other
2431,other
2432,other
2433,other
2434,other
2435,other
2436,other
2437,other
2438,other
2439,other
2440,other
2441,other
2442,other
2443,other
2444,other
2445,other
2446,walking
2447,walking
2448,walking
2449,walking
2450,walking
2451,walking
2452,walking
2453,walking
2454,walking
2455,walking
2456,walking
2457,walking
2458,walking
2459,walking
2460,walking
2461,walking
2462,walking
2463,walking
2464,walking
2465,walking
2466,walking
2467,walking
2468,walking
2469,walking
2470,walking
2471,walking
2472,walking
2473,walking
2474,walking
2475,walking
2476,walking
2477,walking
2478,other
2479,other
2480,other
2481,other
2482,other
2483,other
2484,other
2485,other
2486,other
2487,other
2488,other
2489,other
2490,other
2491,other
2492,other
2493,other
2494,other
2495,other
2496,other
2497,other
2498,other
2499,other
2500,other
2501,other
2502,other
2503,other
2504,other
2505,other
2506,other
2507,other
2508,other
2509,other
2510,other
2511,other
2512,other
2513,other
2514,other
2515,other
2516,other
2517,other
2518,walking
2519,walking
2520,walking
2521,walking
2522,walking
2523,walking
2524,walking
2525,walking
2526,walking
2527,walking
2528,walking
2529,walking
2530,walking
2531,walking
2532,walking
2533,walking
2534,walking
2535,walking
2536,walking
2537,walking
2538,walking
2539,walking
2540,walking
2541,walking
2542,walking
2543,walking
2544,walking
2545,walking
2546,walking
2547,walking
2548,walking
2549,walking
2550,other
2551,other
2552,other
2553,other
2554,walking
2555,walking
2556,walking
2557,walking
2558,walking
2559,walking
2560,walking
2561,walking
2562,walking
2563,walking
2564,walking
2565,walking
2566,walking
2567,walking
2568,walking
2569,walking
2570,walking
2571,walking
2572,walking
2573,walking
2574,walking
2575,walking
2576,walking
2577,walking
2578,walking
2579,walking
2580,walking
2581,walking
2582,walking
2583,walking
2584,walking
2585,walking
2586,walking
2587,walking
2588,walking
2589,walking
2590,walking
2591,walking
2592,walking
2593,walking
2594,walking
2595,walking
2596,walking
2597,walking
2598,running
2599,running
2600,running
2601,running
2602,running
2603,running
2604,running
2605,running
2606,running
2607,running
2608,running
2609,running
2610,running
2611,running
2612,running
2613,running
2614,running
2615,running
2616,running
2617,running
2618,running
2619,running
2620,running
2621,running
2622,other
2623,other
2624,other
2625,other
2626,other
2627,other
2628,other
2629,other
2630,other
2631,other
2632,other
2633,other
2634,other
2635,other
2636,other
2637,other
2638,other
2639,other
2640,other
2641,other
2642,other
2643,other
2644,other
2645,other
2646,other
2647,other
2648,other
2649,other
2650,other
2651,other
2652,other
2653,other
2654,other
2655,other
2656,other
2657,other
2658,other
2659,other
2660,other
2661,other
2662,walking
2663,walking
2664,walking
2665,walking
2666,walking
2667,walking
2668,walking
2669,walking
2670,walking
2671,walking
2672,walking
2673,walking
2674,walking
2675,walking
2676,walking
2677,walking
2678,walking
2679,walking
2680,walking
2681,walking
2682,walking
2683,walking
2684,walking
2685,walking
2686,walking
2687,walking
2688,walking
2689,walking
2690,walking
2691,walking
2692,walking
2693,walking
2694,walking
2695,other
2696,other
2697,other
2698,other
2699,other
2700,other
2701,other
2702,other
2703,other
2704,other
2705,other
2706,other
2707,other
2708,other
2709,other
2710,other
2711,other
2712,other
2713,other
2714,other
2715,other
2716,other
2717,other
2718,other
2719,other
2720,other
2721,other
2722,other
2723,other
2724,other
2725,other
2726,walking
2727,walking
2728,other
2729,other
2730,other
2731,other
2732,other
2733,other
2734,other
2735,other
2736,other
2737,other
2738,other
2739,other
2740,other
2741,other
2742,other
2743,other
2744,other
2745,other
2746,other
2747,other
2748,other
2749,other
2750,other
2751,other
2752,other
2753,other
2754,other
2755,other
2756,other
2757,other
2758,other
2759,other
2760,other
2761,other
2762,other
2763,other
2764,other
2765,other
2766,other
2767,other
2768,other
2769,other
2770,other
2771,other
2772,other
2773,other
2774,other
2775,other
2776,other
2777,other
2778,other
2779,other
2780,other
2781,other
2782,other
2783,other
2784,other
2785,other
2786,other
2787,other
2788,other
2789,other
2790,other
2791,other
2792,other
2793,other
2794,other
2795,walking
2796,walking
2797,other
2798,other
2799,other
2800,other
2801,other
2802,other
2803,other
2804,other
2805,other
2806,other
2807,other
2808,other
2809,other
2810,other
2811,other
2812,other
2813,other
2814,other
2815,other
2816,other
2817,other
2818,other
2819,other
2820,other
2821,other
2822,other
2823,other
2824,other
2825,other
2826,other
2827,other
2828,walking
2829,walking
2830,walking
2831,walking
2832,walking
2833,walking
2834,walking
2835,walking
2836,walking
2837,walking
2838,walking
2839,walking
2840,walking
2841,running
2842,running
2843,running
2844,running
2845,running
2846,running
2847,running
2848,running
2849,running
2850,running
2851,running
2852,running
2853,running
2854,running
2855,running
2856,running
2857,running
2858,running
2859,running
2860,running
2861,running
2862,running
2863,running
2864,running
2865,running
2866,other
2867,other
2868,other
2869,other
2870,other
2871,other
2872,other
2873,other
2874,other
2875,other
2876,other
2877,other
2878,other
2879,other
2880,other
2881,other
2882,other
2883,other
2884,other
2885,other
2886,other
2887,other
2888,other
2889,other
2890,other
2891,other
2892,other
2893,other
2894,other
2895,other
2896,other
2897,other
2898,other
2899,other
2900,other
2901,other
2902,other
2903,other
2904,other
2905,other
2906,other
2907,other
2908,other
2909,other
2910,other
2911,other
2912,other
2913,other
2914,other
2915,other
2916,other
2917,other
2918,other
2919,other
2920,other
2921,other
2922,other
2923,other
2924,other
2925,other
2926,other
2927,other
2928,other
2929,other
2930,other
2931,other
2932,other
2933,walking
2934,walking
2935,running
2936,running
2937,running
2938,running
2939,running
2940,running
2941,running
2942,running
2943,running
2944,running
2945,running
2946,running
2947,running
2948,running
2949,running
2950,running
2951,running
2952,running
2953,running
2954,running
2955,running
2956,running
2957,running
2958,running
2959,running
2960,other
2961,other
2962,other
2963,other
2964,other
2965,other
2966,other
2967,other
2968,other
2969,other
2970,other
2971,other
2972,other
2973,other
2974,other
2975,other
2976,other
2977,other
2978,other
2979,other
2980,other
2981,other
2982,other
2983,other
2984,other
2985,other
2986,other
2987,other
2988,other
2989,other
2990,other
2991,other
2992,other
2993,other
2994,other
2995,other
2996,other
2997,other
2998,other
2999,other
3000,other
3001,other
3002,other
3003,other
3004,other
3005,other
3006,other
3007,walking
3008,walking
3009,walking
3010,walking
3011,walking
3012,walking
3013,walking
3014,walking
3015,walking
3016,walking
3017,walking
3018,walking
3019,walking
3020,walking
3021,walking
3022,walking
3023,walking
3024,walking
3025,walking
3026,walking
3027,walking
3028,walking
3029,walking
3030,walking
3031,walking
3032,walking
3033,walking
3034,walking
3035,walking
3036,walking
3037,walking
3038,walking
3039,walking
3040,walking
3041,walking
3042,walking
3043,other
3044,other
3045,other
3046,other
3047,other
3048,other
3049,other
3050,other
3051,other
3052,other
3053,other
3054,other
3055,other
3056,other
3057,other
3058,other
3059,other
3060,other
3061,other
3062,other
3063,other
3064,other
3065,other
3066,other
3067,other
3068,other
3069,other
3070,other
3071,other
3072,other
3073,other
3074,other
3075,other
3076,other
3077,other
3078,other
3079,other
4647,other
4648,other
4649,other
4650,other
4651,other
4652,other
4653,other
4654,other
4655,other
4656,other
4657,other
4658,other
4659,other
4660,other
4661,other
4662,other
4663,other
4664,other
4665,other
4666,other
4667,other
4668,other
4669,other
4670,other
4671,other
4672,other
4673,other
4674,other
4675,other
4676,other
4677,other
4678,other
4679,other
4680,other
4681,other
4682,other
4683,other
4684,other
4685,other
4686,other
4687,other
4688,other
4689,other
4690,other
4691,other
4692,other
4693,other
4694,other
4695,other
4696,other
4697,other
4698,other
4699,other
4700,other
4701,other
4702,other
4703,other
4704,other
4705,other
4706,other
4707,other
4708,other
4709,other
4710,other
4711,other
4712,other
4713,other
4714,other
4715,other
4716,other
4717,other
4718,other
4719,walking
4720,walking
4721,walking
4722,walking
4723,walking
4724,walking
4725,walking
4726,walking
4727,walking
4728,walking
4729,walking
4730,walking
4731,running
4732,running
4733,running
4734,running
4735,running
4736,running
4737,running
4738,running
4739,running
4740,running
4741,running
4742,running
4743,running
4744,running
4745,running
4746,running
4747,running
4748,running
4749,running
4750,running
4751,running
4752,running
4753,running
4754,running
4755,walking
4756,walking
4757,walking
4758,walking
4759,walking
4760,walking
4761,walking
4762,walking
4763,walking
4764,walking
4765,walking
4766,walking
4767,walking
4768,walking
4769,walking
4770,walking
4771,walking
4772,walking
4773,walking
4774,walking
4775,walking
4776,walking
4777,walking
4778,walking
4779,walking
4780,walking
4781,walking
4782,walking
4783,walking
4784,walking
4785,walking
4786,walking
4787,walking
4788,walking
4789,walking
4790,walking
4791,cycling
4792,cycling
4793,cycling
4794,cycling
4795,cycling
4796,cycling
4797,cycling
4798,cycling
4799,cycling
4800,cycling
4801,cycling
4802,cycling
4803,cycling
4804,cycling
4805,cycling
4806,cycling
4807,cycling
4808,cycling
4809,cycling
4810,cycling
4811,cycling
4812,cycling
4813,cycling
4814,cycling
4815,cycling
4816,cycling
4817,cycling
4818,cycling
4819,cycling
4820,cycling
4821,cycling
4822,cycling
4823,cycling
4824,cycling
4825,cycling
4826,cycling
4827,running
4828,running
4829,running
4830,running
4831,running
4832,running
4833,running
4834,running
4835,running
4836,running
4837,running
4838,running
4839,running
4840,running
4841,running
4842,running
4843,running
4844,running
4845,running
4846,running
4847,running
4848,running
4849,running
4850,running
4851,running
4852,other
4853,other
4854,other
4855,other
4856,other
4857,other
4858,other
4859,other
4860,other
4861,other
4862,other
4863,other
4864,other
4865,other
4866,other
4867,other
4868,other
4869,other
4870,other
4871,other
4872,other
4873,other
4874,other
4875,other
4876,other
4877,other
4878,other
4879,other
4880,other
4881,other
4882,other
4883,other
4884,other
4885,other
4886,other
4887,other
4888,other
4889,other
4890,other
4891,other
4892,other
4893,other
4894,other
4895,other
4896,other
4897,other
4898,other
4899,other
4900,other
4901,other
4902,other
4903,other
4904,other
4905,other
4906,other
4907,other
4908,other
4909,other
4910,other
4911,other
4912,other
4913,other
4914,other
4915,other
4916,other
4917,other
4918,other
4919,other
4920,other
4921,other
4922,other
4923,other
4924,other
4925,other
4926,other
4927,other
4928,other
4929,other
4930,other
4931,other
4932,other
4933,other
4934,other
4935,other
4936,other
4937,other
4938,other
4939,other
4940,other
4941,other
4942,other
4943,other
4944,other
4945,other
4946,other
4947,other
4948,other
4949,other
4950,other
4951,other
4952,other
4953,other
4954,other
4955,other
4956,other
4957,other
4958,other
4959,other
4960,other
4961,other
4962,other
4963,other
4964,other
4965,other
4966,other
4967,other
4968,other
4969,other
4970,other
4971,other
4972,other
4973,other
4974,other
4975,other
4976,other
4977,other
4978,other
4979,other
4980,other
4981,other
4982,other
4983,other
4984,other
4985,other
4986,other
4987,other
4988,other
4989,other
4990,other
4991,other
4992,other
4993,other
4994,other
4995,other
4996,walking
4997,walking
4998,walking
4999,walking
5000,walking
5001,walking
5002,walking
5003,walking
5004,walking
5005,walking
5006,walking
5007,walking
5008,walking
5009,walking
5010,walking
5011,walking
5012,walking
5013,walking
5014,walking
5015,walking
5016,walking
5017,walking
5018,walking
5019,walking
5020,walking
5021,walking
5022,walking
5023,walking
5024,walking
5025,walking
5026,walking
5027,walking
5028,walking
5029,walking
5030,walking
5031,walking
5032,other
5033,other
5034,other
5035,other
5036,other
5037,other
5038,other
5039,other
5040,other
5041,other
5042,other
5043,other
5044,other
5045,other
5046,other
5047,other
5048,other
5049,other
5050,other
5051,other
5052,other
5053,other
